OTUID	2%	9%	25%	50%	75%	91%	98%
7758176d7a158a64feed96cc5785be6f	0	0	0.25	7	50	102.11	103.58
11cdd7b22699fdf6ffd39b79e820de14	0	0	0	7	21.5	36.11	50.92
83ec17c8ff3a35fa17e6b01f3a60bb07	0	0	0	7	11.25	42.45	237.2
0e928791d9296675d8470a7dbc4dc32b	0	0.89	2.25	7	12	48.22	54.06
1c81489b2c124eaec4ef972bc2d12305	0	0	1	7	24.5	108.98	413.26
56891eb78443c223ea7c0cda694397ef	0	0	0	6.5	20.5	29.55	39.22
5a0eb5e157f2247bc5e90450f9b8f7b4	0	0	2.25	6.5	33.25	73	1548.52
f80b86458a57e36db032eb798274d2d0	0	0	0	6.5	16.25	39.55	85.76
85113ca0cc98bb5f1fa38abd6ef031ef	0	0	2	6.5	21	36.32	69.62
df3958305c204f0bfa20f7ce4efdf637	0	0	0	6.5	20.75	114.44	126.7
cdcd7881dd554b7b792ba95f6c2a1194	0	0	3	6.5	26.5	110.1	148.58
f56e0fc828f43200212ea07749d973d7	0	0	4	6.5	22.25	89.55	139.24
85b9728e92eb1c0c69a65ceaea75b218	0	0	0	6.5	17.75	104.33	201.8
a9d62599733ec000e214305d05d7c0c0	0	0	0.5	6.5	23	36.09	66.34
8b10729807dce6ee9e58e0f62754b22d	0	0	0	6	21.5	53	120.28
66f756b99ad946ec24a958fb89a45dea	0	0	0.25	6	17	97.73	621.4
048342aa429b52ccebab890cc071e1b4	0	0	0.75	6	18.5	35.86	170.36
1dd7449765b5c3db50bba86d99374a34	0	0	0	6	14	23.44	30.48
9f33c9ca6b271bf2a2d6bf14373ba1cd	0	0	0	6	11.75	17.21	28.74
2695cf85684078bae98b3eec737cfd15	0	0	3	6	13.75	28.66	40.38
eda222137098eaf00cb01cd7757f3507	0	0	0.25	6	46.5	144.63	193.14
499eec271fc240cb6c2c58a4671fc2e8	0	0	2	6	21.5	50.87	68.32
df38d15320e9129650c153312e8d6c73	0	0	0	6	11.5	42.49	180.26
4127ed1a1e8f9dac46c2895299b26505	0	0	1.5	6	12.5	80.69	421.86
ade82cfa442d8d34e4f354d8c4041c95	0	0	0	5.5	20	35.44	45.38
900df8f4333124df384db9012a905941	0	0	0	5.5	64.75	194.44	382.96
4d47b0f9bd00852e8148fcfcead25c70	0	0.89	3	5.5	34	68.33	88.98
b900f862c7e018da5ea21a428d6eda09	0	0	0	5.5	11.25	21.66	42.08
a15a81e782c92b760485857c5d2166a1	0	0	0	5.5	25.75	81.29	130.5
35175c044df8ae95f804b7b93b82225f	0	0	0	5.5	12.75	89.29	128.64
2c9d5b5266350088efdec837ee5e7925	0	0	0	5.5	12	27.86	346.22
b84099ceb41d082eab842ebaef396b9d	0	0	0	5.5	11	18.33	25.06
ab4593fe4699d655fe9b01788a130ee7	0	0	0	5.5	8	30.82	88.9
53f5a9411633b7e35e9ee22cc9361d91	0	0	0	5.5	13	37.35	222.62
56d177c4905381fe0a98730e8dd1cb1c	0	0	0	5	9	23.87	74.38
e289fe9035a3575d3f1ab134e5810ee5	0	0	0	5	21.25	359.51	849.76
04b1e5208aa616291348bf83ef588368	0	0	0	5	13.75	29.55	42.7
a0e49f9a268a20eb99117bca0a5d0866	0	0	0	5	14.25	27.22	74.82
501ef6cc75fb160180e332ba60a60df8	0	0	1.5	5	17.25	202.56	435.58
068c1476c27486b90b96bed11357f9df	0	0	0.25	5	17	65.75	209.8
2614ff103faac8c9aa473841136279c8	0	0	3	4.5	23	41.29	119.5
18e0c43ca198c01c4667079ffc8b73a7	0	0	3	4.5	14	18.22	87.86
e59c2da7c5b0964e406b36b6a51977b3	0	0	0	4.5	35.25	114.15	226.52
852b47fb070c8331f9fc6d9fcefa5946	0	0	0	4.5	6.75	12.11	15.32
49cdb34da89f8e11cef2aaecf1c8ba84	0	0	0.25	4.5	32.25	112.21	340.34
2d85d1a90dbaf637c6d8ef909672ac45	0	0	0	4.5	41.5	438.39	625.26
ed02a0efa2204d69b08e4b7ce0f33735	0	0	0	4.5	25.5	54.88	159.12
d5c1fc6b83b71f48ee76922048f001cb	0	0	0	4.5	12	34.06	108.64
9b095f4aaa97f24647dd8d2935a82a55	0	0	0	4	9.75	32.21	212.2
1beb830f1463ae678dfeb46f3f898cb1	0	0	0	4	22.25	37.41	120.68
24d821dddfbe031b81a44817e6d6a4c1	0	0	0	4	12.75	19.22	375.96
591202ddb8ea1495e157c653f95761ae	0	0	0	4	8.25	12.31	44.92
5b000b80aef4e5b5892c0e537cbf4b17	0	0	0	4	11	36.11	37.58
acb75589460ae6d4878f232de1a1bbb6	0	0	0	4	22.5	65.1	78.64
07d4acc8a2ea286d7c9751cdc3d7a9c4	0	0	0	4	13.5	58.62	128.48
17c2d0ecc8d210a2f48e1d675de70adb	0	0	0	4	14.5	28.11	70.76
fb1bbd65146ca8b0ef54dd506fc356ba	0	0	0	4	14.5	40.43	103.04
7b44e40a89e8574655471cc3be7860ab	0	0	0	4	8	34.88	186.42
ec8f61d3167aa54d3870a93fdc613a0d	0	0	0	4	11.5	39.3	84.56
f12a0a185eac530144304b1b954cfcd7	0	0	0.25	3.5	10.75	14.33	22.22
f6bad87d1c401e3d9c5fbcc7fc0a385b	0	0	2	3.5	6	17.54	37.54
970d93b4b6cce9a2f478426b3dcc0758	0	0	0	3.5	13.75	36.54	143.8
e30b930baec22de45d2af23695a76350	0	0	0	3.5	23.5	55.75	167.9
07db7236c34176dbb9da3e966164989e	0	0	0	3.5	11.5	42.44	55.28
7e5e3b94e9969d40a06252d41ebfd020	0	0	0	3.5	9.5	13.33	31.08
ff46ec2cd6509377415be5cb7331dd14	0	0	0	3.5	20.75	71.65	90.22
0ddf28d2485c03e74bd41d9a1057b4e0	0	0	0	3.5	18.75	27.76	49.54
ae8d5fbe17dc52c3dd3f85e6e379f6a3	0	0	0	3.5	12	27.11	43.08
8dd8bc46e5dccd1cd39ec5888b89d715	0	0	0	3.5	8.75	14.11	28.34
e3ceee21295f247607feacae4699f350	0	0	0	3.5	16	26.11	27
141e97c510eaccbf07a0ccf26a296185	0	0	0	3.5	12	81.12	163.58
0116a904eee3db53a51590333f665b47	0	0	0	3.5	40.75	236.3	388.54
74ddeb539b2d5626e389cf4b707f2f63	0	0	0	3.5	11.5	21.32	33.16
d2bc256d34795bf5f9b7aabedeabad10	0	0	0.5	3.5	18	34.1	112.6
f30fcff7aa05e31a64283dcf83b7ddd8	0	0	0	3.5	11.5	26.52	262.06
6362359ab242c1213ed345a210e949da	0	0	0	3	19.25	56.08	230.06
db56e5074702a5bc6ca3f45cc5dae9e5	0	0	0	3	6.75	63.62	192.06
9a388672ef0064ac708688aca403fab6	0	0	0	3	6	10.22	36.36
ffebd5d85f80640bb464e5d5c6810f38	0	0	0	3	10.25	18.19	114.18
252b8e54c9c8c561c27fc778345a9b04	0	0	0	3	13.25	87.75	309.2
d582a7448037a55387ba0ce001f69a93	0	0	0	3	10	25.55	36.38
9b034dda96a9675588ca188b3fbf9d2c	0	0	0	3	9	12.33	20.22
3cee4fdc9b0606c41d73ff6d521b9ddd	0	0	0	3	11.75	21.11	33.6
0b75b287b26e29e57b99fef760332820	0	0	0	3	4.75	6.33	17.12
e8c0ebaf1027d78cc3b6a0e476d44d3d	0	0	0	3	18	80.61	185.74
eb8821a30557b34eac1cb619bf6bc0ca	0	0	0	3	7	14.32	30.22
6dcddab2b62d1515569453ea9be6642e	0	0	0	3	19.5	97.62	319.12
c04ee88008611fb287ee5b13e68bfac4	0	0	0	3	6.75	32.88	48.7
496acfe38ab78a3c1ef473250dd6ce2d	0	0	0	3	7.25	11.22	13
02f7a1e1f9e36c93ee6d78dde2840444	0	0	0	2.5	35.25	157.2	268.06
7f04c6e26a0f7e218cabf9ddbd908123	0	0	0	2.5	15.5	144.32	168.34
5d1f5d4d7f3abcec9f638c9a5c061396	0	0	0	2.5	18.5	41.22	127.1
d9ec85b87f734abc21f2ad2b4be0fc16	0	0	0	2.5	8.5	17.55	34.76
32ab1812bd3770f4b7f6aad7273783da	0	0	0	2.5	23.25	36	510.44
bf141f3e26b9dacd0031e06f7f4c5d73	0	0	0	2.5	17.5	50.3	138.48
3cf793c4c3943574806ab40772222eaa	0	0	0	2.5	19.75	35.41	100.7
b618ac816b8cb59acf85abc17c6530d6	0	0	0	2.5	8.75	12.11	74.48
4f313def0b2a4afbb15d6c3ef4dd4177	0	0	0	2.5	7.5	25.66	40.28
da58d4823a46aba8bd0ab53e31704eaf	0	0	0	2.5	12.25	17.44	29.12
d43048f0eff78b4014aba227a91b4cf2	0	0	0	2.5	17.75	61.09	194.26
409a8f17b61dc5b7ae27aeeef7998d1a	0	0	0	2.5	15	31.54	54.44
28950392480175d18f998b8490212d9f	0	0	0	2.5	13.5	120.3	167.88
e5aeeedb566eb2cca0bab7227cdda4f8	0	0	0	2.5	19.5	34.44	78.02
c8c201cf669c528f272fad7379a025bb	0	0	0	2.5	4.75	7.55	12.58
8ecb3e02a7acd96705765dfd80d1a54e	0	0	0	2.5	6.75	28.92	268.74
7a80e461b426db2a94347568ab91cfd3	0	0	0	2.5	12.75	17.44	52.32
90e38fe6b561a8f7d97340976b05d0cd	0	0	0	2.5	8.75	47.22	57.7
e1277879d12efdf1e2d64d2e9c7e9db8	0	0	0	2	17.25	127.43	194.68
c58bed04d863d24a24073f2f15b2422e	0	0	0	2	6	10.44	16.9
5b067ff5967c2602806b981eac8f4353	0	0	0	2	8.5	25	118.38
6b03764ef165ae4741abcd2e8b93cd1a	0	0	0	2	6.75	29.75	60.7
44e43bca76ab21066075bb6c577297b0	0	0	0	2	8.5	21.2	40.74
4724f3070c88dabf497f14612afa6e44	0	0	0	2	13.75	30.11	39.12
e17039f15337254bd2763b00f659fc3e	0	0	0	2	11.25	52.76	117.46
419dfeeb324ee204ea04ea65fe01c81e	0	0	0	2	3	9.33	13.74
1fca44f98c1c0a9259463b7c2662f83f	0	0	0	2	8	16.11	24.54
537a5caf73d3e1f807b293a1b8dd45e8	0	0	0	2	4	7.32	24.96
0cf5633d0acee262e87da3db80a9baaf	0	0	0	2	21.5	35.97	80.88
49864a5c88f216801f4aedf73cbf722f	0	0	0	2	8.75	40.11	45.64
4dbf5aa476c0d2c95cd1889fba82049e	0	0	0	2	95.75	363.75	6114.82
15fceee5bfa7b4b1d6f2c0b0c4aa23ae	0	0	0	2	6	12.33	16.16
6dcc63d099a818e8e7fafc6e3174d7d2	0	0	0	2	10.25	15.55	90.76
5189fc9a3bae2857bba38fd752d9fc35	0	0	0	2	4.75	10.98	30.48
3ae7d1db0bdd038eb619b17613c49d26	0	0	0	2	13.75	36.63	367.6
e36a146a7499b1b329312ccafdd7b2d3	0	0	0	2	10	22.11	43.3
7046389df4f010e281130ee94e13e6e5	0	0	0	1.5	11.75	79.88	194.3
ad8b3b26d792ed3db4eaeac8a2954065	0	0	0	1.5	4	11.88	21.32
562c7ec7474c10e6a9c297ae2e748abb	0	0	0	1.5	6.5	11.33	18.06
24a0a132d22a3a27285f59c0f1aafa4c	0	0	0	1.5	4	8.33	11.58
baa3983b87d0a18fd0873c453153f8c9	0	0	0	1.5	5.25	59.76	125.04
c7dc02034f3a4aa4d0f188e420424dfd	0	0	0	1.5	8.5	19.55	24.58
af30dd59d8aa011fbb3b47a69515a948	0	0	0	1.5	7.5	14.75	195.34
048284821f89153b97c61a08fb10b439	0	0	0	1	4.75	10.66	16
4b9308c8f159daeca4159fa5879954a1	0	0	0	1	5.5	29.87	102.42
aae6dac133f54774abbcd76efca322c8	0	0	0	1	4	9.33	12.58
51b224aaaa2b247327e1b96a8305889a	0	0	0	1	7.25	44.76	64.8
66d16aa90855eb8eeebbe8ed1a13e2f0	0	0	0	1	4	7.44	12.74
c6745eeb78ad71cdcc6f64d5813dc300	0	0	0	1	4	7.44	16.8
560788bae2dc17a771b4003cd9ea1866	0	0	0	1	5	11.19	45.12
35b9e6704487e5018b75193200396dbe	0	0	0	1	5.75	23.08	54.38
96e7fd97c61af46606a9035c747e7efa	0	0	0	1	11.25	18.33	25.64
7e2e78a9729f2b4c1c14a3ae0ba02c90	0	0	0	1	17.25	44.44	49.16
86866c498af40dc9bd9276c5d901cf16	0	0	0	1	3.75	5.11	8.32
04ef0f89935446d4c83bb4d351c2113c	0	0	0	1	2	7.65	50
17ccac0ade0feabc82892815a944cd0a	0	0	0	0.5	8.25	13.33	20.06
b474b65e7bc286c6c5f27c0e68b50ffa	0	0	0	0.5	9	31.22	41.7
6f96d81b9fac798e1fc114c43f02fb61	0	0	0	0.5	7.75	13.22	16.74
f3b0d49862a8a72a3842d1270490a899	0	0	0	0.5	8	20.54	37.06
0b884445c989f7c42cf798f0f8889d63	0	0	0	0.5	9.25	29.3	61.22
e6d9fe4bfdd2114788308701911d6a9e	0	0	0	0.5	9	27.99	60.36
671647a7b6ca3a0f38dbc37ee2455a73	0	0	0	0.5	10.25	31.42	83.48
4d477eac86be5ff83eb0666bf03d31a1	0	0	0	0.5	1.75	2.11	3.58
2364000784a57f89cf0fe95d0e20e902	0	0	0	0.5	6	13.44	22.8
657ba8c0449727b2c7eb3c9328cbfa03	0	0	0	0.5	1	5.11	6
2f08b82ec9f4a2ab61dd980df34c305f	0	0	0	0.5	7.25	16	30.5
115a64008e6d49368ab1fa5f6c84e5df	0	0	0	0.5	4	17.2	55.88
